chain_key,pdb_id,chain_id,release_date,length,resolved_c1_count,normalized_sequence_sha256,sequence_coordinate_sha256,db_controlled_included
8UT0_m,8UT0,m,2024-11-06,76,76,87ca17862c63487980fabcc3cf2501f38c4c74d75c381fc4e4ba29683c0d026b,4b587d15f502c87129b102a8c32cc5e6343ee39c1361fe4e8c2a312d30abb755,True
8UT0_n,8UT0,n,2024-11-06,75,75,bab7040c2ef778e3d8d6c03f227d17e001f760d0c0d8a4b63e1143587f8a7f54,a43fb13aa2c18d82436d7b8d084894848199d6ce66b536c1ed34be3e2b9ee006,True
8UTA_N,8UTA,N,2024-04-10,123,123,74fdbd2823c1f8dbaa50abbf9510e0a516c0890daab43b30f1d6ccb5dc323cca,5b1ed0f5e2b04824304702e3104c3c92c248b46947e2fa8a6d3b37ba713a2808,True
8UTA_R,8UTA,R,2024-04-10,128,128,b54a62375f5cc5da3dc237378fc701fd41509a2869c9f4b47f3448c90dc6180c,d42742ae44f08e384ca371fcf996a03191f1890fd93124031c33d14113a14000,True
8UTG_A,8UTG,A,2024-06-19,21,21,d93d46fbe9b75709aa9d802fb548ce196352c981afc33e61c217b80f9bc9e2ab,0a0e8887b22c5196ea705b3a5ecb6dad2dfb72d65f7447fe87868e887a8ea4b1,True
8UTG_B,8UTG,B,2024-06-19,21,21,d93d46fbe9b75709aa9d802fb548ce196352c981afc33e61c217b80f9bc9e2ab,42b97ffd7fb0801018fa0a90fd1ddd0bcc109e0fcf18e06617110c607ebbf2bd,True
8UTI_A,8UTI,A,2024-11-06,3044,3044,e7f18cb603d8b219efc7e3c1b36ba7d7317ca17eeec19cb17b402023300761ca,35e4d23eab21b777b20d18b620e1cc64e4503b9d90306ef37fae9bde9d66becc,True
8UTI_B,8UTI,B,2024-11-06,121,121,03f5f9df0c6c8386fb85e48cd0f0232307753a2a3fd359b76f1c341d79420ef7,08ddbb68599134e1f2aed019be7736037fbc28eee9a2c91d384ba0719639d895,True
8UTI_C,8UTI,C,2024-11-06,158,158,6c17d19279593e8dc0449230f7d88a7729158aadfb002f2c3fdcea4f02a24a34,ee730b24b65fd8e37d9d10cd15fadb8fd48ee7532b1d9ef3761398985d27b6bf,True
8UTI_D,8UTI,D,2024-11-06,10,10,4507e84f5addf5497be829d6e286e77497350b27ee60ad20643046759702a618,48f2b827e710332cedb274750f06b5d75e98479a16bb7c981eddafbb56e71b0d,True
8UTI_E,8UTI,E,2024-11-06,1597,1597,4dd1e63eb701c28c15cb8d84b27bc25557a134f5727484268ff0f7c2d3d047dc,caa7a2af94547ec5598e5fa7885e8622023069dc7a0febcddac3fd3f3ba920a3,True
8UTI_m,8UTI,m,2024-11-06,76,76,87ca17862c63487980fabcc3cf2501f38c4c74d75c381fc4e4ba29683c0d026b,bac18382fde3e08ba08aa08a6ae423853078bc4c5f917a8d5d935f8713090871,True
8UTI_n,8UTI,n,2024-11-06,75,75,f2d5249074521e4d4b1cb94b054fdd71b3a30bfa476ab066d0d09341f278e56d,5157ccd4256f2d65648d1681e9ba61d23bd98c7905738287b803a1d47d0cf9ad,True
8UU4_A,8UU4,A,2024-02-28,2903,2903,6a2d1ab074883a93ff192fb2854c9f90027c283db8e6198d74647442bdd3ea27,c05e322841f5913811157cd5a5594de0e66fb8dc66fc8d1c30ef632beb754dd7,True
8UU4_B,8UU4,B,2024-02-28,114,114,7ef374b303336edd591360c0f53d707bae877f9655f30dd24696710645eabf2d,736acec674afd5308fac5e5800ff008d532a7e1daa803b0530385568cd75bebe,True
8UU4_a,8UU4,a,2024-02-28,1516,1516,48e9070055055abb313c38742604ecf0610332502f491077f561ca541b5769e7,eaec222548695e9cbaf747c4cb994da5def39a87a8ff59f742d8460135f58996,True
8UU5_A,8UU5,A,2024-02-28,2902,2902,7a6592c1a22bc0f7654c26ffb37a7ca2d3811bd41ffb445ef71a883ad8987434,5db36220098e0faf40d878df53e41e864bc8904ef1dddfbf10e65b957666f507,True
8UU5_B,8UU5,B,2024-02-28,114,114,7ef374b303336edd591360c0f53d707bae877f9655f30dd24696710645eabf2d,b433e8fbfe458720ffa3e83b7bf743ffb3102389d0ad0c26ad4645eab4d0de28,True
8UU5_a,8UU5,a,2024-02-28,1523,1523,a7d8b8c680a11aee90d529f37d4b9a317a344a2498b938e55afc3397d42c7a4e,4e0456f10686cd1c2115f6cb7eaa76cee263d91fc45a050cbb7aa22bf1de4f80,True
8UU5_w,8UU5,w,2024-02-28,14,14,5edff21414aa4b343cdb39fee9c0152466099413c4573e748091cf66c038549b,f8977bad83bd77941971308a1ee1bc953f1bbbb9dad62b89527a6c21fc68a65c,True
8UU5_x,8UU5,x,2024-02-28,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,12e6c9e101d4e455815672544a7b9ee55fbf913cfa6fc7e85e1b53dab204900f,True
8UU6_A,8UU6,A,2024-02-28,2904,2904,fdadc17a5dcfe102126e73649323fb7d7f0a421ff66e2bcbe80aedc37a4d7d15,d46b14ca8511e44880933e5bc6753cf52c901f64335df5bafe4fcb8089c0f3e2,True
8UU6_B,8UU6,B,2024-02-28,114,114,7ef374b303336edd591360c0f53d707bae877f9655f30dd24696710645eabf2d,3850d20568172b8235f2fd29743637bcc549bebbb33f51bf4fabad13309453de,True
8UU6_a,8UU6,a,2024-02-28,1516,1516,48e9070055055abb313c38742604ecf0610332502f491077f561ca541b5769e7,900b7305382d5ec71c96e4bf9842a0ecf6025c14452fc9ee1a4b8742db0e3eba,True
8UU6_w,8UU6,w,2024-02-28,6,6,c40d6a24dc9d682051dd6620201e91991131e7d37464828d6cf42a682c39945d,4de434de4470c21d8d7b35b3438114f501ac706103a795c7f921dde85962d4f8,True
8UU6_x,8UU6,x,2024-02-28,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,9e18b52b98357b6ff6d3e9a54880266388d407fb626370b7f93da8fe787a790c,True
8UU7_A,8UU7,A,2024-02-28,2909,2909,eba78429143ecf853fa8a95bc4b472eb81e660631530666de838b01eee81a258,fe2817b8d5ac7256e8a07265432a86a3166d00b04ebb9982abc4995ab2b6c39d,True
8UU7_B,8UU7,B,2024-02-28,114,114,7ef374b303336edd591360c0f53d707bae877f9655f30dd24696710645eabf2d,41f5e55cb05afc0dc2bddff3e97d8e12ca30e9cfc602afa64800947c96a5f0a1,True
8UU7_a,8UU7,a,2024-02-28,1516,1516,48e9070055055abb313c38742604ecf0610332502f491077f561ca541b5769e7,cf88ca3e766bc34989699b730b1d9b8a2034408cd9fe02e275665cea0cb4cc72,True
8UU7_y,8UU7,y,2024-02-28,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,b6ebea5d0226fa28f62d962e93a043db8ee59c7309c9734cc2fd3b2eff189030,True
8UU8_A,8UU8,A,2024-02-28,2901,2901,560a7d222e20c04da70d4c8a8cf7b8b33b42cb54c0b07bb94dc729ef34990537,eb1c91415ab0d47a739d734c874262d7510b41891c31649deae5dbc12c90e549,True
8UU8_B,8UU8,B,2024-02-28,114,114,7ef374b303336edd591360c0f53d707bae877f9655f30dd24696710645eabf2d,7f9569cdf0a8be3267ad377da4ffddeb47c1bc94d0bacb168b3dbd21c4c63cbb,True
8UU8_a,8UU8,a,2024-02-28,1516,1516,48e9070055055abb313c38742604ecf0610332502f491077f561ca541b5769e7,4af1c4789b67cd63a5b846c3cd77b0714d38915586fc4c8797ce248f397a8c8f,True
8UU8_w,8UU8,w,2024-02-28,9,9,9f354b74856b43fae0e4499821bee32a12a640d05897234efd86621e6d0b1a3e,62a53c78b9c8abd7879e6c557dc570b9dce673accc37321de8b052323d02f74f,True
8UU8_x,8UU8,x,2024-02-28,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,5d86f2e924346feaa395723921eb7fc5fbc41419c65abdd65e4fcfc75a6f758f,True
8UU9_A,8UU9,A,2024-02-28,2899,2899,21717ba7e196983dfa4ebb44d7eb4d888f521fc4e126f12e0bb97be6260e997b,c9815d755bf85cbcc81127f277f61650484356925d5759f9e32c1ed8a02c38db,True
8UU9_B,8UU9,B,2024-02-28,114,114,7ef374b303336edd591360c0f53d707bae877f9655f30dd24696710645eabf2d,020b670000a63dbda6c3c079d0bdd730fc3fef8658bcee3e63dad977605da334,True
8UU9_a,8UU9,a,2024-02-28,1515,1515,53c4c5da318bbe779a6c71a747c7c41d6ed38e25ec72fc0933f8fd22bbeb21af,17aa24fc8a338a3f3de50db25486b1207000d0b3c63be1b76aa79ee04b6e94c0,True
8UU9_w,8UU9,w,2024-02-28,8,8,f05e2719390fbe340eb61b379a1f86e794d39a1d715984525b4f8a6bab1f103f,65bba5867a0ca7e17f5e589ebd32d80aa7b3592defa4cdb558d6db464cec81d7,True
8UU9_x,8UU9,x,2024-02-28,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,2e6f8e569df172886ed3cabc758d6a874bf21d9a32dca5d97220d3d1d9b08fd4,True
8UUA_A,8UUA,A,2024-02-28,2894,2894,3e88ffca6835af2c0910e6b985284b30f62c1419da44d0a05703e10831bdae97,80855f8ba5aa5ebdd1b0f1e2fdf94f56b923f41e69f747b65a7035f9979e9c56,True
8UUA_B,8UUA,B,2024-02-28,114,114,7ef374b303336edd591360c0f53d707bae877f9655f30dd24696710645eabf2d,5344a78978b89a12981d90a2be444b28b30bd4f2b9ed556b4bc8d72f813e4698,True
8UVR_1A,8UVR,1A,2024-08-07,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,4bf99de656475b2cad0f0f7a41eadcae3a0c765d06cf2a1bec6963e416b0688b,True
8UVR_1B,8UVR,1B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,69e28dc3a2cc1a1b0fb68e5dbbaa95e8307b758da904ccad327b737229cc1044,True
8UVR_1a,8UVR,1a,2024-08-07,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,8973d8c77bacbb774f19b6a65c028a4fa65e83426aacb622f886b0abefaf609a,True
8UVR_1v,8UVR,1v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,eb99c94b2d0125420bc648b9ddefd63be0a47b6f2b6d840b1d41078eb6c7189b,True
8UVR_1w,8UVR,1w,2024-08-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,2319bae0d43af4a4ec36bbeb7775e8c716cc48ea0640293ae0e819794f9e762a,True
8UVR_1x,8UVR,1x,2024-08-07,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,47c38a8010c2f2583b115ec72a9b4c30e6c5409ace679b9183dde93457ce99c9,True
8UVR_1y,8UVR,1y,2024-08-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,432c50fa2797aa772289172829b1d57b07cf1b753045461429e1b994b37aed4e,True
8UVR_2A,8UVR,2A,2024-08-07,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,d59c7224db1d7d6a527b29b26825277c6d4101d3f153586a16492cd52857139b,True
8UVR_2B,8UVR,2B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,cdd7cd1c57affaf657f77c2bb048e8a5b70deb12ab1e6d216fcb6d3189a68224,True
8UVR_2a,8UVR,2a,2024-08-07,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,ac804762b61ac885e8ac90b0dc9496239bbf9e55314acc79022756e3119aef20,True
8UVR_2v,8UVR,2v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,ce4c6316612c7623a0f618434af56447c8165afe300ce0dce953c8204469c5ea,True
8UVR_2w,8UVR,2w,2024-08-07,72,72,97cca9e7c551483daba427020140f123d5b5c29524fe49ff2d61f58f4a307863,7556b38e3502aa46390dae7f47bee6fd42ffa34a9682034265e932f6b56346e8,True
8UVR_2x,8UVR,2x,2024-08-07,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,ff97058bddc82e03d52312026980bef5fcaacd6ec91d8f1d900a5e735ca08e84,True
8UVR_2y,8UVR,2y,2024-08-07,73,73,f52681d413b63af2f349c62179eb4e72958e31ed2acc5d2890de5e7f01217f82,9ae271819852cf01c9c9d61d2b37ca7898ce16fa91eda48ab4579a9283305f0c,True
8UVS_1A,8UVS,1A,2024-08-07,2871,2871,56bc3516bd36cc57dc1631c243163530c4a7e140bf2cfad01f86933e5f2fb801,de9515ef40187673bcc2011e023d34318357d8e8b9ddffb4243071f989b19e76,True
8UVS_1B,8UVS,1B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,417a59693cb957eaf847b24aa3f168f6fe2a4f159d363581f7ceac0ad6b53c88,True
8UVS_1a,8UVS,1a,2024-08-07,1500,1499,ad82ad942fdf394e028bf85094ae1c5865c913a49b9f1d663b42c03ccc31a878,37d2e4ccc034efb901412b6724d951ea400e2ce983708670faa76495dc585c79,True
8UVS_1v,8UVS,1v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,e2bcdeaea69e2262832019fc34a9c10bc3080f9dbacc1cfdae2bb26777345f6a,True
8UVS_1w,8UVS,1w,2024-08-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,9ec130d4126e15de452efd1b1c08c1f28b2c25cdc90e25dea71d64811b09f1a3,True
8UVS_1x,8UVS,1x,2024-08-07,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,54b0f0307385b0d6b3c2e66128451c627c0cb52ea39e6dc7913817d57efc4727,True
8UVS_1y,8UVS,1y,2024-08-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,ad3ebd05e7247750043e5898742b396ccfc7e013562960a58aad81004f12bfb2,True
8UVS_2A,8UVS,2A,2024-08-07,2800,2800,f20bb86add8fb165d7a0618b9b8bcc7c4b1302c190184cacbf27e4a92a3ddcd0,8461dc61cc2a2a35969f4f4d8b07b1160dfc9d3370979fc1326812c185a253d6,True
8UVS_2B,8UVS,2B,2024-08-07,120,120,042fd305ecbaf0a74135fc082926f9608e8f75b14b84f7aa596e4215678c6eb6,0482bfec4db1defd65aa2b9df3217e337f2db58896ccb81d54798dd3cb4a5c79,True
8UVS_2a,8UVS,2a,2024-08-07,1503,1503,29f672567cd4480f2b8415fb99783a490b6d4409bc90d8cf6856a125cfb885ac,bd8fca7f5646c576ed0cfa8c5ac0bdf1d1fd0a5b9b0eaaa938d7cdaf8284fec0,True
8UVS_2v,8UVS,2v,2024-08-07,13,13,3ad09ed1aca87ef2609c0c6f494b4a11c566dcfe98c78ac82ac7447d188e7738,b762c1cd3221c4ef463d2ee99e5472fa5adff5e60af8505fc7714e7c2f150cf1,True
8UVS_2w,8UVS,2w,2024-08-07,72,72,97cca9e7c551483daba427020140f123d5b5c29524fe49ff2d61f58f4a307863,b897ff74d79b1971f8d76e2a773537e5864ddf7e16133a082866892c563b940f,True
8UVS_2x,8UVS,2x,2024-08-07,76,76,9c0c2e10c2e400972ae227b3d909d08c5d4a8e721142f87962c1da2bd7011a88,dc41b40ac88f556597952c9c5bd844d29d2ff44befcd31bb972aee3ab73028dd,True
8UVS_2y,8UVS,2y,2024-08-07,73,73,f52681d413b63af2f349c62179eb4e72958e31ed2acc5d2890de5e7f01217f82,d682cb2498948f4e0a23614f7beb80eccaa49298420bd271bee3f0cc058e6e12,True
8UW3_B,8UW3,B,2023-12-20,63,63,555008efc235ce1039fdcbf01c4a7e48cad0db6c05ee5a69b6a95a33dbd5311c,91e0265fd59a2f7dc1a981f2f705ed00d57df44153af28816ecb812fff4a5968,True
8UYE_A,8UYE,A,2023-12-06,135,135,43da3c4c1f178763f844d9b156ef97529ff692701574b9a480a01f1479b3f4fb,7a09f6a14d794c0aa8cb6a550b095490c14b6a8e0abfb30aa646d4befa9f0a8a,True
8UYG_A,8UYG,A,2023-12-06,135,135,43da3c4c1f178763f844d9b156ef97529ff692701574b9a480a01f1479b3f4fb,da765ae2d1013453008f5ccb7ac9e1a06a39316892ddf094e8c26af27403ad47,True
8UYJ_A,8UYJ,A,2023-12-06,135,135,43da3c4c1f178763f844d9b156ef97529ff692701574b9a480a01f1479b3f4fb,5345ea215ee03247dcc0ab70a6585feaf5457a0205ef2660ee2c0335bf25730f,True
8UYK_A,8UYK,A,2023-12-06,135,135,a772450b7f006659fb5b3aedacfd1c03fc82356e62c5d9f331ee0afbf353974a,79d31c9ac6ef1fe61b7fa561c68e3d9ce58e2c0c57410983556b2debd5776daf,True
8UYL_A,8UYL,A,2023-12-06,135,135,a772450b7f006659fb5b3aedacfd1c03fc82356e62c5d9f331ee0afbf353974a,c134fe314aca59699c3043fcfeedd82c890e27b7239bddb0286c7d9f5a13cd40,True
8UYM_A,8UYM,A,2023-12-06,135,135,a772450b7f006659fb5b3aedacfd1c03fc82356e62c5d9f331ee0afbf353974a,14f3dad3205482f761d03965a062ad96785fb65dd7403d786ad9be3e4f9e05c0,True
8UYP_A,8UYP,A,2023-12-20,143,143,c17bbd2f0b9c57b0dd3c09595a5f45db1c0dc5b9f3f46219e0bae87903bcb7aa,e00fd5a4a70300f04b0edade90f33486065609dc100a5df12efdccfc39144010,True
8UYS_A,8UYS,A,2023-12-06,124,124,6157861c4fd04fcfaa37bd03d64bb7fac04c878cf80f3327311dd077f8c6f949,94e5b61b6768b1dfff9c76fea57090a9a59e35b84a506738689924e6172e77db,True
8UZA_B,8UZA,B,2024-05-29,107,107,27de3ff3b5adf33c19639c0076c65577375ed5ac7e0de9bcbe2dc6083611cfbd,2798dbec0f77f05a3ce32c0a06f37a27141676dadd0415553d0267b62d310320,True
8UZB_B,8UZB,B,2024-05-29,107,107,27de3ff3b5adf33c19639c0076c65577375ed5ac7e0de9bcbe2dc6083611cfbd,4fe8d963fdc28bbf1314a1682a4b0e8f24d5453e3aa950b040eae925a11a5fa8,True
8V1H_A,8V1H,A,2024-07-10,72,72,162cf2e59f8c0b04d2f1dc8a738fff11faad960fb2be0a94c800d5eb02b78e17,fbb29052472a85fc21348c36c62d51188e61e5ecffbe43516b73aeb867ebcca0,True
8V1I_A,8V1I,A,2024-07-10,57,57,1ecaa762bf6d8d8503c784f1d92ef858881e8baf8e3363d7f92a324b2525cec9,97680be14ecbf18a2bde631ed55d60f7d62f0c3105a71942d96dde27ba6b4517,True
8V1I_B,8V1I,B,2024-07-10,56,56,111f94d8d1c5a4607ad3f9f219f2bf373aea27a210307c40f95924f962c0856b,5a6b736af9b24598855b0a52dc3b5352977eafd5d2c7c9798d26084ad7580747,True
8V6G_F,8V6G,F,2023-12-20,9,9,ae21f17ca4ae90341c2f187f5fc2587f8b30b7bbb4c8678acb360856b6235692,faecd8b9c2b3f0ffa23939ca9168a97a5e9a21dd789e45c6bb5592eda60f35b7,True
8V6H_F,8V6H,F,2023-12-20,9,9,ae21f17ca4ae90341c2f187f5fc2587f8b30b7bbb4c8678acb360856b6235692,ee170b5e9f4e9e99a0b3bd35a426b2be37a4b1609364058a514fac5d3c051eef,True
8V83_1,8V83,1,2024-05-01,2015,2015,78adba7a68d4931d3509af8c8eb25395b52048b242936ecbe333bc50f0695e93,8c1a8ff9f8f07d199792b5a6015d77bc7ec62a6ad0e6c644ea17b1616faee46c,True
8V83_2,8V83,2,2024-05-01,150,150,7df836892f9d3a8ec9b96c2bda6019338f54efde60a4095f744a0934fc8bf4da,2076d680a5761623539fa81b618cf15b09ccc02d672a30d8cb0e749943476b91,True
8V83_6,8V83,6,2024-05-01,58,58,a52d7a3d161ff93704d3985266a0f90e6558ab1a125fc6dc06cd6223dd043a00,77b261b28aad80fca58381e27905abbc322ce668b272240bad18de6eec5bcf5d,True
8V84_1,8V84,1,2024-05-01,1970,1970,4b77eea0619dbcfdc0bc0963fe160ee34f0c5236b963adf724febc2f012fc4c4,dcd0fc1dcc9cdff4072501d148a211c55796016a61094594a0c215e0c5583c79,True
8V84_2,8V84,2,2024-05-01,150,150,7df836892f9d3a8ec9b96c2bda6019338f54efde60a4095f744a0934fc8bf4da,d69468b4da4dd7129f48b6eccef5d76f22ddd8921300a948f1f39ffff72c3887,True
8V84_6,8V84,6,2024-05-01,58,58,a52d7a3d161ff93704d3985266a0f90e6558ab1a125fc6dc06cd6223dd043a00,b1cce4a16b2dd19b7bb1d056d800b3f2ee3146c743df4465a8d53341efa363c0,True
8V87_1,8V87,1,2024-05-01,2489,2489,2a3abd1d3998eb2bd620b4285d219c8899a4d84470995a814320fde2cbafe20f,34d6f70f44c1f714ed8ba259c5efcaad12afdb4859275255a4059dd2b423445f,True
8V87_2,8V87,2,2024-05-01,155,155,9a4b1537ec5064745bc6a6a6bac497fe2e27b75845dba939f87a8d45067aca16,cf1e59a902a53bbd5ad8f7a4092ae7c1c09a3795ce9b20a90505c3ddb9388271,True
8V87_6,8V87,6,2024-05-01,87,87,031a8a462d239f1472af1502e9741ba27e6ec00f755920ef34d860d5f5b58f12,b6253c555d570362212bca59517b4978359620b940fae4d5e31887c6be3534ce,True
8V9J_A,8V9J,A,2024-02-07,3073,3073,cc550c09e74cdb74543dadc33e368328154d6ed280bb213e9fc38291bac804c8,dd0b08b5b7594ad5963001d99a5049143406fd252ed7c9289264cff05a875346,True
8V9J_B,8V9J,B,2024-02-07,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,bf0fe6c9610113c4ffc9bae2d4a137dd206ca8225f67c3f047a121c761197b4d,True
8V9J_a,8V9J,a,2024-02-07,1511,1511,c01078f294bd0c018212228fe6a6e70cc436b8bbb71a4e75cd95e8ee516da5eb,8ff044f88a96fa63ad3f19fec512ef69fe2867092207db73f7bb990a479a34e8,True
8V9J_v,8V9J,v,2024-02-07,3,3,d095ff0c8de782e44895b829e34a831c6f2ad8fc5249ef09fe43ac9d51ddf066,b139339328ee378373905d1fed2fc71a0c56430bbec986af44cf68e1cc3c5f86,True
8V9J_y,8V9J,y,2024-02-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,5cd45e910926f5e3e01c3263382e2a94caa554998828712e7eb6d811ffc3eb79,True
8V9K_A,8V9K,A,2024-02-07,3081,3081,62fd661ce3e0e939c9d31383f6c431976321cd477e4746a9323455524e53c2d3,ba6dc229d22fcc04176322b511aaca7392654077e83c90b6bc3d9805046583ad,True
8V9K_B,8V9K,B,2024-02-07,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,109132ab89be4528559a5a30a32e597c7e0760fc8d1ee36c680d8ab428a19d0e,True
8V9K_a,8V9K,a,2024-02-07,1511,1511,c01078f294bd0c018212228fe6a6e70cc436b8bbb71a4e75cd95e8ee516da5eb,78ec89c63d6a10a19f4940a19cce5ef97a286c3b58ddf6a6f9f91e7b13f2b8fd,True
8V9K_v,8V9K,v,2024-02-07,3,3,d095ff0c8de782e44895b829e34a831c6f2ad8fc5249ef09fe43ac9d51ddf066,b6f076153c6bfb50ff619bfaf045e34bee87a59b4bad078d0938afe9597b8ccd,True
8V9K_y,8V9K,y,2024-02-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,41ce3396b911377fba477e6d45f4a6dde4607fdf8a8c295df7ee95f12a6e1984,True
8V9L_A,8V9L,A,2024-02-07,3073,3073,cc550c09e74cdb74543dadc33e368328154d6ed280bb213e9fc38291bac804c8,fdc6a8846259dceb857663c4ee2b51e3a7190096f3ac27ba8f7ba6a287d8ce48,True
8V9L_B,8V9L,B,2024-02-07,118,118,35b64ff13f358c707f3e48d4187499ca6a665dcaada6012e7e316d3b529fbdb4,cff76d0113f420663b47c7facdda274eb65df4ff0fbe7ab685ba73010eeebe17,True
8V9L_a,8V9L,a,2024-02-07,1511,1511,c01078f294bd0c018212228fe6a6e70cc436b8bbb71a4e75cd95e8ee516da5eb,c5637c03acb390f4086cab11b8008d657c9cd2807aaad79571c2ff972ee0069d,True
8V9L_v,8V9L,v,2024-02-07,4,4,4d14fc3a1e801a58092fc214d17cc547a9bf1c54ab9ae1fe447ae7741471c53d,9e81edcd89bf0e09364234de98892a0d3a19cc8e04faa19ecc16e5389cddad03,True
8V9L_y,8V9L,y,2024-02-07,74,74,b1d6a3c8bdb3e25ad2cbdec71eb7d83bcdf739cf1b5688142fbc74f0145ae293,91c7e8aa5c25012cc1ef9cb623d02847c2cfae19561ab4241f9378eb404263b5,True
8VAH_D,8VAH,D,2024-11-20,4,4,3e7e13f5df22598ed73087feae9255fe3d5cfc90ebde59da6491f4e0b22e11de,98228f37797983fd8daf80b6e7bb839e1ab190317463ddf95818a4d096cc5ca1,True
8VAH_E,8VAH,E,2024-11-20,4,4,3e7e13f5df22598ed73087feae9255fe3d5cfc90ebde59da6491f4e0b22e11de,d3f732eb6934b76002eb826e57f84affbc1de0c39cf617811e7d07a524832895,True
8VAH_F,8VAH,F,2024-11-20,4,4,3e7e13f5df22598ed73087feae9255fe3d5cfc90ebde59da6491f4e0b22e11de,3a704ce9efc8b1144001de8d4cb17e2d2a85e9b21938f2307b147b05bd87fefe,True
8VAH_G,8VAH,G,2024-11-20,9,9,e5f9176ecd90317cf2d4673926c9db65475b0b58e7f468586ddaef280a98cdbd,93892b8a4e46146f487081c8b822eb75fe2152aaa89a1296b589c5c96eaf90dc,True
8VAJ_E,8VAJ,E,2024-10-16,12,12,7de25a93bf7d4a1f6808c01097508f7c8576377525301c0b67b0dd2c518dd66f,14d95559d2ecf4f6196a34f1da3658580621efe30d9c2693f3aa4da2ea1e61c7,True
8VAJ_F,8VAJ,F,2024-10-16,12,12,1bce514c8d48912789935fe4634387f9347ef8bbf78f215dde1bd867c897a3e3,7d6e13f6afea053c6330a3d76347e4c5c6eca716324ee5ecf0da2cd49ce89a90,True
8VAK_D,8VAK,D,2024-11-20,4,4,5afe4ff2597ee22634f099000a6278f6f0ec5a7ea8ef69e19c4305e0fb43135b,fe97acfb9f1c42b2183ca76d350ddad2090f9555116dfd596e607406a10923e4,True
8VAK_E,8VAK,E,2024-11-20,4,4,5afe4ff2597ee22634f099000a6278f6f0ec5a7ea8ef69e19c4305e0fb43135b,83676956e2918ce918124a1e2a408babeead65e96479fc91aca092b100d94ef1,True
8VAK_F,8VAK,F,2024-11-20,4,4,5afe4ff2597ee22634f099000a6278f6f0ec5a7ea8ef69e19c4305e0fb43135b,1956a6c792bbb418e84deae1c034d6dfa2559c2f004399e87f417bfcc0f7caee,True
8VAK_G,8VAK,G,2024-11-20,9,9,e5f9176ecd90317cf2d4673926c9db65475b0b58e7f468586ddaef280a98cdbd,8a65e0757e29a33823e6a5f075c76a2adb7592f89837eb8a081c024e168c21ff,True
8VAT_H,8VAT,H,2024-03-27,11,11,0d43db770ad9c858af655f3a6f473eef6b87a7611938ab89a853c66d7dc1a400,08a280878bf9e580d54f63d7fe3c4917db1012729ee1b11b12e0029722dab959,True
